
 4-9388              , CHAROL/ESCURRIDOR PLAST. 33X26.5CM, ,    2.37,    2.42,    2.46,    0.00,    0.00,    0.00,O
 4-0917              , ESCOBILLA PARA LIMPIAR AUTOS M.ACERO, ,    6.93,    7.06,    7.18,    0.00,    0.00,    0.00,O
 4-0918              , ESCOBILLA PARA LIMPIAR AUTOS M.PLASTICO, ,    6.21,    6.33,    6.44,    0.00,    0.00,    0.00,O
 1-81-28             , OLLA DE PRESION, ,   38.01,   38.70,   39.38,    0.00,    0.00,    0.00,O
 1-81-30             , OLLA DE PRESION, ,   45.35,   46.17,   46.99,    0.00,    0.00,    0.00,O
 6-38B053            , ESPEJO DOBLE CARA OSITO, ,    2.31,    2.36,    2.40,    0.00,    0.00,    0.00,O
 6-38B067            , ESPEJO DOBLE CARA CORAZON, ,    2.26,    2.31,    2.35,    0.00,    0.00,    0.00,O
 6-38B030            , ESPEJO, ,    2.91,    2.97,    3.02,    0.00,    0.00,    0.00,O
 6-38B092            , ESPEJO CON BASE Y PARED CUADRADO, ,    2.36,    2.41,    2.44,    0.00,    0.00,    0.00,O
 6-38X924            , ESPEJO CON OREJAS 10.5CM HORIZTAL, ,    1.17,    1.20,    1.22,    0.00,    1.01,    1.38,O
 6-38X925            , ESPEJO CON OREJAS 12.5CM HORIZ, ,    1.43,    1.46,    1.49,    0.00,    0.00,    0.00,O
 6-38B002            , ESPEJO, ,    2.79,    2.85,    2.90,    0.00,    0.00,    0.00,O
 6X2178              , PINZAS PLASTICAS P.CIRCULAR PEQ X20, ,    1.50,    1.53,    1.56,    0.00,    0.00,    0.00,O
 6X2181              , PINZAS PLASTICAS P.CIRCULAR GRAND X20, ,    1.50,    1.53,    1.56,    0.00,    0.00,    0.00,O
 6X2179              , PINZAS PLASTICAS P. CIRCULAR X24, ,    1.38,    1.41,    1.43,    0.00,    0.00,    0.00,O
 6X938               , PINZAS PLASTICAS CORAZON X16, ,    1.08,    1.10,    1.12,    0.00,    0.00,    0.00,O
 6-38A9              , ESPEJO REDONDO A9, ,    1.13,    1.16,    1.18,    0.00,    0.82,    1.12,O
 6-38A10             , ESPEJO REDONDO A10, ,    0.77,    0.79,    0.80,    0.00,    0.56,    0.77,O
 6-38A11             , ESPEJO, ,    0.55,    0.56,    0.57,    0.00,    0.40,    0.55,O
 6-40G32             , CANDADO DORADO 3CM LLAVE CURVA, ,    1.73,    1.77,    1.80,    0.00,    1.26,    1.72,O
 6-40G38             , CANDADO DORADO 3.5CM LLAVE CURVA, ,    1.82,    1.86,    1.89,    0.00,    1.56,    2.13,O
 6-40G50             , CANDADO DORADO LLAVE CURVA, ,    2.33,    2.38,    2.42,    0.00,    2.00,    2.73,O
 6-40G63             , CANDADO, ,    3.38,    3.45,    3.51,    0.00,    2.89,    3.94,O
 6J239               , JABONERA 2 PINGÜINOS O CHUQUI, ,    0.47,    0.48,    0.49,    0.00,    0.34,    0.47,O
 6J2149              , JABONERA GRANDE T. TRANSP., ,    0.80,    0.82,    0.83,    0.00,    0.58,    0.80,O
 6J2111              , JABONERA RECTANGULAR TAPA BLANCA/DISEÑO, ,    0.67,    0.69,    0.70,    0.00,    0.00,    0.00,O
 8-84A24             , MOLDE DE ACERO CON AGUJEROS, ,    3.28,    3.34,    3.40,    0.00,    2.81,    3.83,O
 8-84A26             , MOLDE DE ACERO CON AGUJEROS 25CM, ,    3.81,    3.88,    3.95,    0.00,    3.26,    4.45,O
 8-84A28             , MOLDE DE ACERO, ,    4.34,    4.42,    4.50,    0.00,    3.72,    5.07,O
 18E354-201          , VAJILLA CUADRADA PORC 20 PZS RAMAS, ,   27.53,   28.03,   28.53,    0.00,   23.54,   32.08,O
 18E354-202          , VAJILLA 20 PZS CUADRADA F. AMARILLA, ,   27.53,   28.03,   28.53,    0.00,   23.54,   32.08,O
 18E354-203          , VAJILLA 20 PZS RAYAS VERDES CUADRADA, ,   27.53,   28.03,   28.53,   23.50,   24.74,   33.71,O
 18E354-204          , VAJILLA 20 PZAS CUADRADA FLOR ROSADA, ,   27.53,   28.03,   28.53,   23.50,   24.74,   33.71,O
 18E341-103          , PLATO TENDIDO 10.5 CUADRADO RAYAS VERDE, ,    2.26,    2.31,    2.35,    0.00,    2.14,    2.92,O
 18E344-91           , PLATO HONDO 9 CUADRADO HOJAS VERD/AMA, ,    1.51,    1.54,    1.57,    0.00,    1.42,    1.94,O
 18E344-92           , PLATO HONDO 8.75 CUADRADO FLOR ROJA/AMA, ,    1.51,    1.54,    1.57,    0.00,    1.42,    1.94,O
 18E344-93           , PLATO HONDO 8.75 CUADRADO FLOR ROSA, ,    1.51,    1.54,    1.57,    0.00,    1.42,    1.94,O
 18E344-94           , PLATO HONDO 8.75, ,    1.51,    1.54,    1.57,    0.00,    1.42,    1.94,O
 18E341-81           , PLATO TENDIDO 8, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 18E341-82           , PLATO TENDIDO 8, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 18E341-83           , PLATO DE PORCELANA 8, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 18E341-84           , PLATO TENDIDO 8, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 18E341-86           , PLATO TENDIDO 8, ,    1.30,    1.33,    1.35,    0.00,    0.00,    0.00,O
 18E10220-201        , TAZA CON PLATO, ,   10.85,   11.05,   11.25,    0.00,    0.00,    0.00,O
 18E10220-202        , TAZA CON PLATO, ,   10.85,   11.05,   11.25,    0.00,    0.00,    0.00,O
 18P5186             , BANCO PLASTICO PEQ. SENCILLO DECORADO, ,    1.80,    1.84,    1.87,    0.00,    0.00,    0.00,O
 18P5173             , BANCO PLASTICO PEQ CORAZONES RF5173, ,    1.49,    1.52,    1.55,    0.00,    0.00,    0.00,O
 18-66-008A          , ESTROPAJOS PEQ X6, ,    0.86,    0.88,    0.90,    0.00,    0.00,    0.00,O
 18-66-056           , ESTROPAJO PEQ X PLANCHA DE 12, ,    2.82,    2.88,    2.93,    0.00,    0.00,    0.00,O
 18V106              , ESPONJAS DE COCINA, ,    0.52,    0.53,    0.54,    0.00,    0.00,    0.00,O
 18V104              , ESPONJAS D COCINA COLOR PASTEL 12X9, ,    0.62,    0.64,    0.65,    0.00,    0.00,    0.00,O
 18V133              , ESPONJA DE COCINA X2, ,    0.44,    0.45,    0.46,    0.00,    0.00,    0.00,O
 05458               , BALDE 12 LTS. TRANSP CON TAPA, ,    2.86,    2.92,    2.97,    0.00,    0.00,    0.00,O
 28-182-A            , JGO OLLAS CON MANGO 14-18, ,    6.48,    6.60,    6.72,    0.00,    4.72,    6.44,O
 28-182              , JGO OLLAS CON AGARRADERA 14/22, ,   13.28,   13.52,   13.76,    0.00,    9.68,   13.19,O
 20-1514             , SOPERA # 14 HIERRO EN LOZADO, ,    0.59,    0.61,    0.62,    0.00,    0.43,    0.59,O
 20-1516             , SOPERA # 16 HIERRO ENLOZADO, ,    0.68,    0.70,    0.71,    0.00,    0.49,    0.67,O
 1-81-18             , OLLA DE PRESION # 18, ,   16.95,   17.26,   17.57,    0.00,    0.00,    0.00,O
 1-81-20             , OLLA DE PRESION #20, ,   18.34,   18.68,   19.01,    0.00,    0.00,    0.00,O
 1-81-22             , OLLA DE PRESION # 22, ,   23.10,   23.52,   23.94,    0.00,    0.00,    0.00,O
 1-81-24             , OLLA DE PRESION # 24, ,   27.49,   27.99,   28.48,    0.00,    0.00,    0.00,O
 1-81-26             , OLLA DE PRESION # 26, ,   32.96,   33.56,   34.15,    0.00,    0.00,    0.00,O
 1-554A8             , PIEDRA DE AFILAR, ,    3.70,    3.77,    3.84,    0.00,    0.00,    0.00,O
 1-554A6             , PIEDRA DE AFILAR, ,    1.95,    1.99,    2.03,    0.00,    0.00,    0.00,O
 1-554A9             , PIEDRA DE AFILAR 21.5X7 CM, ,    4.25,    4.33,    4.41,    0.00,    0.00,    0.00,O
 6-38-2485           , ESPEJO D PARED RECTANG. 35.5X25, ,    4.04,    4.12,    4.19,    0.00,    0.00,    0.00,O
 6-38-X051           , ESPEJO PARA BAÑO PEQ. RECTANG., ,    2.95,    3.01,    3.06,    0.00,    0.00,    0.00,O
 6-60-0518           , COTONETE, ,    0.69,    0.71,    0.72,    0.00,    0.00,    0.00,O
 1-170-30            , CANTINA # 30, ,   31.18,   31.75,   32.31,    0.00,   22.73,   30.97,O
 38-1                , AGUJA PARA RED # 11, ,    0.52,    0.53,    0.54,    0.00,    0.45,    0.62,O
 38-2                , AGUJA PARA RED # 12, ,    0.55,    0.56,    0.57,    0.00,    0.48,    0.66,O
 38-3                , AGUJA PARA RED # 13, ,    0.58,    0.60,    0.61,    0.00,    0.50,    0.69,O
 38-4                , AGUJA PARA RED # 15, ,    0.62,    0.64,    0.65,    0.00,    0.54,    0.74,O
 38-5                , AGUJA PARA RED # 17, ,    0.65,    0.67,    0.68,    0.00,    0.56,    0.77,O
 38-6                , AGUJA PARA RED # 18, ,    0.69,    0.71,    0.72,    0.00,    0.60,    0.82,O
 38-7                , AGUJA PARA RED # 22, ,    0.72,    0.74,    0.75,    0.00,    0.62,    0.85,O
 38-8                , AGUJA PARA RED # 27, ,    0.75,    0.77,    0.78,    0.00,    0.65,    0.89,O
 38-9                , AGUJA PARA RED # 31, ,    0.79,    0.81,    0.82,    0.00,    0.68,    0.93,O
 03895               , BUZON ANIMALITO CHANCHITO, ,    4.32,    4.40,    4.48,    0.00,    0.00,    0.00,O
 03901               , BUZON ANIMALITO TIGRETON, ,    4.32,    4.40,    4.48,    0.00,    0.00,    0.00,O
 03888               , BUZON ANIMALITO RANITA, ,    4.32,    4.40,    4.48,    0.00,    0.00,    0.00,O
 00011               , BALDE DE 8 LTS KANTATI, ,    2.64,    2.69,    2.74,    0.00,    0.00,    0.00,O
 20-1536             , LAVACARA #36 HIERO ENLOZADO, ,    2.86,    2.92,    2.97,    0.00,    2.08,    2.84,O
 20-1540             , LAVACARA # 40 HIEROO ENLOZADO, ,    3.52,    3.59,    3.65,    0.00,    2.70,    3.68,O
 30-13011-6M82       , SOPERA MELAMINE 6"FLORES ROSADAS, ,    0.41,    0.42,    0.43,    0.34,    0.36,    0.50,O
 30-13011-6M50       , SOPERA MELAMINE 6" FLOREADA, ,    0.41,    0.42,    0.43,    0.34,    0.36,    0.50,O
 30-13011-6M87       , SOPERA MELAMINE 6" FLOR NARANJA/ROSADA, ,    0.41,    0.42,    0.43,    0.34,    0.36,    0.50,O
 30-13011-7M82       , SOPERA MELAMINE 7"FLOR ROSA, ,    0.53,    0.54,    0.55,    0.38,    0.40,    0.55,O
 30-13011-7M50       , SOPERA MELAMINE 7"FLOREADA, ,    0.53,    0.54,    0.55,    0.38,    0.40,    0.55,O
 30-13011-7M87       , SOPERA MELAMINE 7" FLOR NARANJA, ,    0.53,    0.54,    0.55,    0.38,    0.40,    0.55,O
 30-13011-8M82       , SOPERA MELAMINE 8" FLOR ROSA, ,    0.66,    0.68,    0.69,    0.52,    0.54,    0.74,O
 30-13011-8M50       , SOPERA MELAMINE 8" FLOREADA, ,    0.66,    0.68,    0.69,    0.52,    0.54,    0.74,O
 30-13011-8M87       , SOPERA MELAMINE 8"FLOR NARANJA/ROSA, ,    0.66,    0.68,    0.69,    0.52,    0.54,    0.74,O
 30-13012-8M82       , PLATO TENDIDO MELAMINE 8"FLOR ROSA, ,    0.52,    0.53,    0.54,    0.43,    0.45,    0.62,O
 30-13012-8M50       , PLATO TEND.MELAMINE 8"FLOREADO, ,    0.52,    0.53,    0.54,    0.43,    0.45,    0.62,O
 30-13012-8M87       , PLATO TENDIDO 8" MELAMINE FLOR NARAJ/ROS, ,    0.52,    0.53,    0.54,    0.43,    0.45,    0.62,O
 30-13012-9M82       , PLATO TEND. MELAMINE 9"FLOR ROSA, ,    0.76,    0.78,    0.79,    0.52,    0.55,    0.75,O
 30-13012-9M50       , PLATO TEND. 9" MELAMINE FLOREADO, ,    0.76,    0.78,    0.79,    0.52,    0.55,    0.75,O
 30-13012-9M87       , PLATO TENDIDO 9"MELAMINE FLOR NARANJ/ROS, ,    0.76,    0.78,    0.79,    0.52,    0.55,    0.75,O
 30-13012-10M50      , PLATO TEND.10"MELAMINE FLOR ROSA, ,    0.78,    0.80,    0.81,    0.64,    0.67,    0.92,O
 30-13012-10M82      , PLATO TEND. 10.5" MELAMINE FLOR ROSA, ,    0.78,    0.80,    0.81,    0.64,    0.67,    0.92,O
 30-13012-10M87      , PLATO TEND.10.5" MELAMINE FLOR NARANJA/R, ,    0.78,    0.80,    0.81,    0.64,    0.67,    0.92,O
 30-13013-8M82       , PLATO HONDO 8" MELAMINE FLOR ROSA, ,    0.60,    0.62,    0.63,    0.49,    0.52,    0.71,O
 30-13013-8M50       , PLATO HONDO 8" MELAMINE FLOREDADO, ,    0.60,    0.62,    0.63,    0.49,    0.52,    0.71,O
 30-13013-8M87       , PLATO HONDO 8" MELAMINE FLOR NARANJA/ROS, ,    0.60,    0.62,    0.63,    0.49,    0.52,    0.71,O
 30-13013-9M82       , PLATO HONDO 9" MELAMINE FLOR ROSA, ,    0.71,    0.73,    0.74,    0.58,    0.61,    0.84,O
 30-13013-9M50       , PLATO HONDO 9"MELAMINE FLOREADO, ,    0.71,    0.73,    0.74,    0.58,    0.61,    0.84,O
 30-13013-9M87       , PLATO HONDO 9" MELAMINE FLOR NARANJA/ROS, ,    0.71,    0.73,    0.74,    0.58,    0.61,    0.84,O
 6-38-150            , ESPEJO CON MANGO CARA OSITO, ,    1.51,    1.54,    1.57,    0.00,    0.00,    0.00,O
 42-301A1033         , PORTA PALILLO/DIENTE PLAST GRAND DISEÑOS, ,    0.57,    0.59,    0.60,    0.47,    0.49,    0.67,O
 42-301A1039         , PORTA PALILLO DE DIENTES PLAST. COLOR, ,    0.57,    0.59,    0.60,    0.00,    0.49,    0.67,O
 42-301B1017         , PALILLO DE DIENTES SENCILLO TRANSP., ,    0.54,    0.55,    0.56,    0.00,    0.47,    0.65,O
 42-301A1099         , PALILLO DE DIENTES ESTUCHE BLANCO/RAMAS, ,    0.60,    0.62,    0.63,    0.00,    0.52,    0.71,O
 42-302-2005         , PORTA /SERVILLETA CUADRADO, ,    1.26,    1.29,    1.31,    0.00,    1.08,    1.48,O
 42-302-1040         , PORTA PAPEL/SERVILLETA CUADRADO, ,    2.66,    2.71,    2.76,    0.00,    2.28,    3.11,O
 42-302-1041         , PORTA PAPEL/SERVILL RECTANGULAR, ,    2.66,    2.71,    2.76,    0.00,    2.28,    3.11,O
 42-302-1042         , PORTA PAPEL, ,    3.44,    3.51,    3.57,    0.00,    2.95,    4.02,O
 42-302-1043         , PORTA PAPEL, ,    4.97,    5.06,    5.15,    0.00,    4.25,    5.80,O
 45Z2288             , CEPILLO/ROPA MADERA OVALADO, ,    0.50,    0.51,    0.52,    0.00,    0.37,    0.51,O
 45Z346              , CEPILLO DE ROPA FILO MANZANAS, ,    0.63,    0.65,    0.66,    0.00,    0.54,    0.74,O
 45Z988              , CEPILLO DE ROPA MADERA C/AGARRADER, ,    0.91,    0.93,    0.95,    0.00,    0.78,    1.07,O
 45Z669              , CEPILLO DE ROPA MADERA MANGO PLAST, ,    0.81,    0.83,    0.84,    0.00,    0.70,    0.96,O
 45Z333              , CEPILLO DE ROPA MADERA ONDULADO/FLORES, ,    0.58,    0.60,    0.61,    0.00,    0.00,    0.00,O
 45Z325              , CEPILLO DE ROPA OVALADO CAFE, ,    0.62,    0.64,    0.65,    0.00,    0.54,    0.74,O
 45Z322              , CEPILLO DE ROPA, ,    0.39,    0.40,    0.41,    0.00,    0.34,    0.47,O
 45Z318              , CEPILLO DE ROPA BLANCO OVALADO, ,    0.66,    0.68,    0.69,    0.00,    0.00,    0.00,O
 45Z316              , CEPILLO/ ROPA PLASTICO FILO ZIGZAG, ,    0.53,    0.54,    0.55,    0.00,    0.46,    0.63,O
 45Z288              , CEPILLO DE ROPA MADERA SENCILLO, ,    0.63,    0.65,    0.66,    0.00,    0.54,    0.74,O
 45Z250              , CEPILLO DE ROPA, ,    0.46,    0.47,    0.48,    0.00,    0.40,    0.55,O
 45G66               , DESTAPADOR DE DESAGUE, ,    1.08,    1.10,    1.12,    0.00,    0.93,    1.27,O
 45G60               , DESTAPADOR DE DESAGUE BOQUILLA EXAGONAL, ,    1.49,    1.52,    1.55,    0.00,    1.28,    1.75,O
 45G63               , DESTAPADOR DE DESAGUE, ,    1.33,    1.36,    1.38,    0.00,    1.14,    1.56,O
 45G999              , CEPILLO PARA BAÑO PEQ.CON RECIPIENTE, ,    2.44,    2.49,    2.53,    0.00,    2.09,    2.85,O
 45-A-70             , CEPILLO PARA BAÑO ESTUCHE PLASTICO, ,    1.26,    1.29,    1.31,    0.00,    1.08,    1.48,O
 45-A-110            , CEPILLO PARA BAÑO CURVO, ,    1.13,    1.16,    1.18,    0.00,    0.97,    1.33,O
 45-A-240            , CEPILLO PARA BAÑO SENCILLO SIN BASE, ,    0.81,    0.83,    0.84,    0.00,    0.70,    0.96,O
 42-2-1038           , PELAPAPA PLASTI. DOBLE MULTIUSO, ,    0.89,    0.91,    0.93,    0.00,    0.77,    1.05,O
 42-2-3038           , PELAPAPA PLASTICO MANZANA, ,    0.81,    0.83,    0.84,    0.00,    0.70,    0.96,O
 45Z2509             , CEPILLO DE ROPA C/MANGO #2509, ,    0.36,    0.37,    0.38,    0.00,    0.00,    0.00,O
 24-341-920          , PLATO TENDIDO PLASTI. REF 920, ,    0.44,    0.45,    0.46,    0.00,    0.38,    0.52,O
 24-341-930          , PLATO TENDIDO PLAST. REF 930, ,    0.65,    0.67,    0.68,    0.00,    0.56,    0.77,O
 012545              , BUZON ANIMALITO HIPOPOTAMO, ,    4.32,    4.40,    4.48,    0.00,    0.00,    0.00,O
 00733               , JARRA TRANSPARENTE 3 LTS, ,    1.41,    1.44,    1.47,    0.00,    0.00,    0.00,O
 03871               , BUZON ANIMALITO OSITO, ,    4.66,    4.75,    4.83,    0.00,    0.00,    0.00,O
 1-2-8811            , PELAPAPA C/ESTUCHE (M.RESORTERA), ,    0.67,    0.69,    0.70,    0.00,    0.00,    0.00,O
 1-2-8812            , PELAPAPA C/CAJA (M.K05), ,    0.67,    0.69,    0.70,    0.55,    0.58,    0.80,O
 1-2-514             , PELA PAPA TIPO CUCHILLO, ,    0.67,    0.69,    0.70,    0.00,    0.58,    0.80,O
 1F9-05              , CUCHARA PARA SALSAS X DOC, ,    1.25,    1.28,    1.30,    0.00,    0.00,    0.00,O
 1-1605              , REPOSTEROS DE ACERO 10-18 CM, ,    4.12,    4.20,    4.27,    0.00,    3.53,    4.81,O
 6-203               , PALO DE CHUZO 25CM, ,    0.47,    0.48,    0.49,    0.00,    0.41,    0.56,O
 6-201               , PALO DE CHUZO 20CM, ,    0.39,    0.40,    0.41,    0.00,    0.34,    0.47,O
 6-200               , PALO DE CHUZO 15CM, ,    0.33,    0.34,    0.35,    0.00,    0.00,    0.00,O
 6-36-831            , DELANTAL IMPERMB LLANO+GUANTE, ,    1.16,    1.19,    1.21,    0.00,    0.00,    0.00,O
 6-36-832            , DELANTAL IMPERMEAB FLOREADO, ,    1.16,    1.19,    1.21,    0.00,    0.00,    0.00,O
 6-36-833            , DELANTAL IMPERMEABLE CUADROS +GUANTE, ,    1.16,    1.19,    1.21,    0.00,    0.00,    0.00,O
 6-502               , PEGAMENTO (BRUJITA), ,    0.16,    0.17,    0.17,    0.00,    0.14,    0.20,O
 15-0813             , PORTA CUBIERTOS CON BASE Y TAPA, ,    2.30,    2.35,    2.39,    0.00,    1.67,    2.28,O
 15-36-8016          , DELANTAL C/IMPERMEABLE DISEÑO #8016, ,    1.99,    2.03,    2.07,    1.62,    1.71,    2.33,O
 15FF-B0372          , CUCHARAS PLAST. PAQ.X5 MANGO ONDULADO, ,    0.58,    0.60,    0.61,    0.00,    0.00,    0.00,O
 15FF-B0396          , CUCHARAS PLASTICAS PAQ.X5 UNI, ,    0.58,    0.60,    0.61,    0.48,    0.50,    0.69,O
 15FF-B0491          , CUCHARAS PLASTICAS PAQ.X6 UNI, ,    0.58,    0.60,    0.61,    0.00,    0.50,    0.69,O
 15FF-B0311          , CUCHARAS PLAST. PAQ.X4 MANGO FIGURA, ,    0.58,    0.60,    0.61,    0.48,    0.50,    0.69,O
 15Y1731             , VASO PLASTI HOJA Y ARBOL BOCA ANCHA, ,    0.33,    0.34,    0.35,    0.00,    0.29,    0.40,O
 15YQFBB             , VASO PLASTICO PEQUEÑO, ,    0.13,    0.14,    0.14,    0.00,    0.12,    0.17,O
 15Y996              , VASO PLASTICO FRUT C/MEDIDA 200ML, ,    0.36,    0.37,    0.38,    0.00,    0.31,    0.43,O
 15Y5506             , VASO PLASTICO PEQ. 10CM, ,    0.39,    0.40,    0.41,    0.00,    0.34,    0.47,O
 15Y7711             , VASO PLASTICO MEDIANO ANILLADO, ,    0.99,    1.01,    1.03,    0.00,    0.85,    1.16,O
 16FF4320401         , CUCHARA PLASTICA PEQUEÑA MANGO REDONDO, ,    0.25,    0.26,    0.26,    0.00,    0.22,    0.30,O
 16FF4320047         , CUCHARA PLASTICA GRANDE 17.5CM, ,    0.33,    0.34,    0.35,    0.00,    0.24,    0.33,O
 16HL945041900       , REPOSTERO RECTANGULAR X 3, ,    3.73,    3.80,    3.87,    0.00,    0.00,    0.00,O
 16HL945044900       , REPOSTERO REDONDO  ALTO X 3, ,    2.88,    2.94,    2.99,    0.00,    0.00,    0.00,O
 16HL945042900       , REPOSTERO CUADRADO X 3, ,    3.35,    3.42,    3.48,    0.00,    0.00,    0.00,O
 16-84-P051          , CHAROL REDONDO PLASTICO P051, ,    1.84,    1.88,    1.91,    0.00,    0.00,    0.00,O
 16-84-P052          , CHAROL REDONDO PLASTICO P052, ,    2.53,    2.58,    2.63,    0.00,    0.00,    0.00,O
 16-84-T031          , CHAROL RECTANGULAR T031, ,    3.23,    3.29,    3.35,    0.00,    0.00,    0.00,O
 16-84-T032          , CHAROL MEDIANO RECTANGULAR T032, ,    3.93,    4.01,    4.08,    0.00,    0.00,    0.00,O
 16-919021076        , PORTA CUBIERTOS C/DIVISION Y TAPA, ,    1.76,    1.80,    1.83,    0.00,    1.51,    2.06,O
 16-341-16           , PLATO TENDIDO # 16 PLASTICO, ,    0.16,    0.17,    0.17,    0.00,    0.00,    0.00,O
 16-341-18           , PLATO TENDIDO #18 PLASTICO, ,    0.20,    0.21,    0.21,    0.00,    0.00,    0.00,O
 16-341-20           , PLATO TENDIDO # 20 PLASTICO, ,    0.23,    0.24,    0.24,    0.00,    0.00,    0.00,O
 16-341-22           , PLATO TENDIDO # 22 PLASTICO, ,    0.27,    0.28,    0.28,    0.00,    0.00,    0.00,O
 16-341-24           , PLATO TENDIDO # 24 PLASTICO, ,    0.30,    0.31,    0.32,    0.00,    0.00,    0.00,O
 16-341-26           , PLATO TENDIDO # 26 PLASTICO, ,    0.36,    0.37,    0.38,    0.00,    0.00,    0.00,O
 16-341-28           , PLATO TENDIDO # 28 PLASTICO, ,    0.45,    0.46,    0.47,    0.00,    0.00,    0.00,O
 16-341-30           , PLATO TENDIDO # 30 PLASTICO, ,    0.57,    0.59,    0.60,    0.00,    0.00,    0.00,O
 16-341-32           , PLATO TENDIDO # 32 PLASTICO, ,    0.68,    0.70,    0.71,    0.00,    0.00,    0.00,O
 16-341-34           , PLATO TENDIDO # 34 PLASTICO, ,    0.82,    0.84,    0.85,    0.00,    0.00,    0.00,O
 16-0601688          , TINA DE BANO PARA NIÑO 688 PEQ., ,   10.29,   10.48,   10.67,    0.00,    0.00,    0.00,O
 16-0601888          , TINA PARA BAÑO DE NINO 888 GRAND, ,   16.19,   16.49,   16.78,    0.00,    0.00,    0.00,O
 16Y47125505         , VASO PLASTICO GRANDE 14CM, ,    0.64,    0.66,    0.67,    0.00,    0.46,    0.63,O
 16R3902380          , TACHO DE BASURA GRANDE RF380, ,    1.29,    1.32,    1.34,    0.00,    0.00,    0.00,O
 16R3902280          , TACHO D BASURA MEDIANO B280 26.5CM, ,    1.08,    1.10,    1.12,    0.00,    0.93,    1.27,O
 16R3902250          , TACHO DE BASURA MEDIANO RF250, ,    0.83,    0.85,    0.86,    0.00,    0.00,    0.00,O
 16R3902230          , TACHO DE BASURA PEQUEÑO RF230, ,    0.59,    0.61,    0.62,    0.00,    0.00,    0.00,O
 16-308-11285        , GUANTES DE CAUCHO TALLA M, ,    1.50,    1.53,    1.56,    0.00,    1.29,    1.76,O
 16-308-112851       , GUANTES DE CAUCHO TALLA L, ,    1.50,    1.53,    1.56,    0.00,    0.00,    0.00,O
 16-84-T033          , CHAROL RECTANGULAR GRANDE T033, ,    4.63,    4.72,    4.80,    0.00,    0.00,    0.00,O
 1-84-28C            , CHAROL REDONDO # 28, ,    1.81,    1.85,    1.88,    0.00,    1.55,    2.12,O
 1-84-30C            , CHAROL REDONDO # 30, ,    2.18,    2.22,    2.26,    0.00,    1.87,    2.55,O
 1-84-32C            , CHAROL REDONDO # 32, ,    2.55,    2.60,    2.65,    0.00,    2.19,    2.99,O
 1-84-34C            , CHAROL REDONDO # 34, ,    2.91,    2.97,    3.02,    0.00,    2.49,    3.40,O
 1-84-38C            , CHAROL REDONDO # 38 FINO, ,    3.28,    3.34,    3.40,    0.00,    2.81,    3.83,O
 1-84-40C            , CHAROL REDONDO ACERO FINO #40(38CM), ,    3.64,    3.71,    3.78,    0.00,    3.12,    4.26,O
 18-318A84           , PLATO CUENCO # 8, ,    0.93,    0.95,    0.97,    0.00,    0.99,    1.35,O
 18-344-84           , PLATO HONDO 8", ,    0.83,    0.85,    0.86,    0.71,    0.75,    1.03,O
 18-318-83           , PLATO CUENCO 8" FLORES ROJAS, ,    0.93,    0.95,    0.97,    0.00,    0.99,    1.35,O
 18-318-84           , PLATO CUENCO 8"FLOR ROSA-GRIS-VIOLETA, ,    0.93,    0.95,    0.97,    0.00,    0.99,    1.35,O
 18-318-85           , PLATO CUENCO 8"FLOR VERDE/AZUL, ,    0.93,    0.95,    0.97,    0.00,    0.99,    1.35,O
 18-318-93           , PLATO CUENCO 9", ,    1.72,    1.76,    1.79,    0.00,    1.46,    1.99,O
 18-318-94           , PLATO CUENCO 9" FLOR GRIS-ROSA, ,    1.72,    1.76,    1.79,    0.00,    1.46,    1.99,O
 6-2X1               , JGO TIJERA + PINZA DE CEJA, ,    1.03,    1.05,    1.07,    0.00,    0.75,    1.03,O
 8-183-18            , OLLA # 18 DE ACERO, ,    2.91,    2.97,    3.02,    0.00,    0.00,    0.00,O
 18-318-95           , PLATO CUENCO 9", ,    1.72,    1.76,    1.79,    0.00,    1.46,    1.99,O
 8-84-38             , CHAROL REDONDO #38 SEMIHONDO FILO ANCHO, ,    2.29,    2.34,    2.38,    0.00,    1.96,    2.68,O
 8-84-40             , CHAROL REDONDO #40 DIS.UVAS(38), ,    2.85,    2.91,    2.96,    0.00,    2.44,    3.33,O
 8-84-45             , CHAROL REDONDO # 45 DISEÑ UVAS, ,    3.43,    3.50,    3.56,    0.00,    2.94,    4.01,O
 8-84-50             , CHAROL REDONDO #50 DIS. UVAS, ,    4.00,    4.08,    4.15,    0.00,    3.43,    4.68,O
 8-84-55             , CHAROL REDONDO #55, ,    4.58,    4.67,    4.75,    0.00,    3.92,    5.35,O
 8-84-60             , CHAROL REDNDO # 60, ,    5.16,    5.26,    5.35,    0.00,    4.42,    6.03,O
 8-84-65             , MOLDE PARA TORTA, ,    5.72,    5.83,    5.93,    0.00,    4.90,    6.68,O
 18-341-96           , PLATO TENDIDO 9"RAYAS VERDES, ,    0.95,    0.97,    0.99,    0.96,    1.01,    1.38,O
